ITEM,description,WIDTH,UPC,cost,chop,join,group
CM150006,BRONZE,0.375,720472123457,4.62,7.03,0,Wood
CM150013,BLACK ANODIZED,0.375,720472123518,4.41,6.78,0,Wood
CM150014,SATIN BLACK ANODIZED,0.375,720472123525,4.44,6.82,0,Wood
CM150030,CONTRAST GRAY,0.375,720472123648,4.07,6.13,0,Wood
CM150031,PLATINUM,0.375,720472123655,4.59,6.96,0,Wood
CM150033,ANTIQUE GOLD,0.375,720472123662,4.62,6.99,0,Wood
CM150035,ANTIQUE BRASS,0.375,720472123686,4.51,7.06,0,Wood
CM150039,SHERWOOD,0.375,720472123716,4.76,7.42,0,Wood
CM150044,BLACK,0.375,720472123761,4.08,6.39,0,Wood
CM150051,CHIANTI,0.375,720472123822,3.17,4.84,0,Wood
CM150067,INDIGO,0.375,720472123945,4.15,6.51,0,Wood
CM150069,LAPIS,0.375,720472123969,4.17,6.54,0,Wood
CM150099,WHITE,0.375,720472124164,4.16,6.61,0,Wood
CM160013,BLACK ANODIZED,0.625,720472124225,6.7,10.28,0,Wood
CM200013,BLACK ANODIZED,0.3125,720472124539,3.87,5.99,0,Wood
CM200014,SATIN BLACK ANODIZED,0.3125,720472124546,5.01,7.77,0,Wood
CM200044,BLACK,0.3125,720472124720,3.15,5.06,0,Wood
CM320044,BLACK,0.4375,720472125390,4.27,9.65,0,Wood
CM320099,WHITE,0.4375,720472125406,4.67,7.14,0,Wood
CM340044,BLACK,1,720472125499,6.67,10.91,0,Wood
N10014,GERMAN SILVER,0.375,87828273472,13.45,17.52,0,Metal
N10021,MATTE BLACK,0.375,87828343298,13.22,17.52,0,Metal
N1101,"SILVER 9/32""",0.28125,720472108652,4.6,6.9,0,Metal
N1102,"FROSTED SILVER 9/32""",0.28125,720472108669,5.29,6.85,0,Metal
N1103,"GOLD 9/32""",0.28125,720472108676,5.29,6.85,0,Metal
N1104,"FROSTED GOLD 9/32""",0.28125,720472108683,5.28,6.85,0,Metal
N1108,"FROSTED BRONZE 9/32""",0.28125,720472108720,6.12,7.83,0,Metal
N1110,GRAPHITE,0.28125,720472117746,6.08,7.77,0,Metal
N1112,"FROSTED PEWTER 9/32""",0.28125,720472108751,6.08,7.77,0,Metal
N1113,"CONTRAST GRAY 9/32""",0.28125,720472108768,6.08,7.77,0,Metal
N1114,"GERMAN SILVER 9/32""",0.28125,720472108775,6.08,7.77,0,Metal
N11154,FLORENTINE GRAY,0.28125,720472119054,6.35,8.06,0,Metal
N11156,"FLORENTINE BLACK 9/32""",0.28125,720472119078,6.17,7.89,0,Metal
N1120,"ANODIC BLACK 9/32""",0.28125,720472108829,6.49,8.29,0,Metal
N1121,"MATTE BLACK 9/32""",0.28125,720472108836,6.19,7.9,0,Metal
N1123,"ANTIQUE GOLD 9/32""",0.28125,720472108850,5.63,7.29,0,Metal
N1150,"BLACK 9/32""",0.28125,720472108935,4.34,7.04,0,Metal
N11701,"SILVER 7/16""",0.4375,87828353983,5.99,8.94,0,Metal
N11702,"FROSTED SILVER 7/16""",0.4375,87828703979,5.23,7.81,0,Metal
N11704,"FROSTED GOLD 7/16""",0.4375,87828383515,5.99,8.94,0,Metal
N11710,"GRAPHITE 7/16""",0.4375,87828903867,7.93,10.09,0,Metal
N11712,"FROSTED PEWTER 7/16""",0.4375,87828203578,7.93,10.09,0,Metal
N11714,"GERMAN SILVER 7/16""",0.4375,87828203585,5.69,8.5,0,Metal
N117164,"DUSK 7/16""",0.4375,87828813586,7.93,10.16,0,Metal
N11719,"FROSTED WALNUT 7/16""",0.4375,87828823455,6.78,8.69,0,Metal
N11720,"ANODIC BLACK 7/16""",0.4375,87828473988,6.89,8.82,0,Metal
N117201,"MAROON  7/16""",0.4375,NULL,4.86,7.26,0,Metal
N117202,"TIGER ORANGE  7/16""",0.4375,NULL,4.86,7.26,0,Metal
N117203,"SUNSHINE  7/16""",0.4375,NULL,4.86,7.26,0,Metal
N117204,"KELLY GREEN   7/16""",0.4375,NULL,4.86,7.26,0,Metal
N117205,"FOREST GREEN    7/16""",0.4375,NULL,4.87,7.26,0,Metal
N117206,"AQUA    7/16""",0.4375,NULL,4.86,7.26,0,Metal
N117207,"BRIGHT BLUE    7/16""",0.4375,NULL,4.87,7.26,0,Metal
N117208,"ROYAL PURPLE    7/16""",0.4375,NULL,4.69,7.26,0,Metal
N11721,"MATTE BLACK 7/16""",0.4375,720472169578,5.91,8.82,0,Metal
N117227,"TORNADO RED 7/16""",0.4375,720472169103,7.19,9.23,0,Metal
N11723,"ANTIQUE GOLD 7/16""",0.4375,87828523713,5.22,7.78,0,Metal
N117230,"REFLEX SILVER 7/16""",0.4375,720472169189,8.26,10.75,0,Metal
N117231,VIVIDS GOLD BULLION,0.4375,720472169127,8.27,10.62,0,Metal
N117232,"GALACTIC BLUE 7/16""",0.4375,720472169073,8.27,10.74,0,Metal
N117233,"PURPLE HAZE 7/16""",0.4375,720472169080,7.41,9.63,0,Metal
N117235,VIVIDS TANGERINE TWIST,0.4375,720472169110,7.56,9.7,0,Metal
N117236,"CYBER GREEN 7/16""",0.4375,720472169134,7.56,9.7,0,Metal
N117237,VIVIDS RASPBERRY FIZZ,0.4375,87828174748,7.56,9.7,0,Metal
N117238,VIVIDS TURQUOISE,0.4375,720472169059,7.56,9.7,0,Metal
N117240,VIVIDS AMETHYST,0.4375,720472169097,7.19,9.23,0,Metal
N117270,"BURNT SIENNA 7/16""",0.4375,87828903928,6.78,8.63,0,Metal
N117280,"American Natural 7/16""",0.4375,87828040395,7.25,10.15,0,Metal
N117400,"SATIN BRUSHED ALUMINUM 7/16""",0.4375,720472169592,7.08,9.35,0,Metal
N117470,BRUSHED SATIN NICKEL,0.4375,87828514957,6.97,9.96,0,Metal
N117478,BRUSHED SATIN PEWTER,0.4375,87828954739,6.98,9.96,0,Metal
N11750,"BLACK 7/16""",0.4375,87828413281,6.25,7.68,0,Metal
N11752,"BRIGHT WHITE 7/16""",0.4375,87828103519,5.15,7.68,0,Metal
N11755,"RIGHT RED 7/16""",0.4375,NULL,4.87,7.26,0,Metal
N11758,"INDIGO 7/16""",0.4375,NULL,4.87,7.26,0,Metal
N1202,"FROSTED SILVER 9/32""",0.28125,720472109062,6.08,7.77,0,Metal
N1221,"MATTE BLACK 9/32""",0.28125,720472109222,5.76,7.34,0,Metal
N12901,"NIELSEN SILVER 5/16""",0.3125,87828096866,4.5,6.83,0,Metal
N12907,"NIELSEN BRONZE 5/16""",0.3125,87828065435,4.53,6.83,0,Metal
N12913,"NIELSEN CONTRAST GREY 5/16""",0.3125,87828064872,4.53,6.83,0,Metal
N12915,"NIELSEN AMBER  5/16""",0.3125,87828012576,4.53,6.83,0,Metal
N12920,"NIELSEN BLACK  5/16""",0.3125,87828031744,4.53,6.83,0,Metal
N12921,"NIELSEN MATTE BLACK 5/16""",0.3125,87828037517,4.36,6.66,0,Metal
N12952,"NIELSEN WHITE  5/16""",0.3125,87828052015,4.53,6.83,0,Metal
N130400,NIELSEN BRUSHED SATIN ALUM 7/8,0.875,87828082630,5.7,8.58,0,Metal
N130414,N-BRUSHED SATIN GERMAN SIL 7/8,0.875,87828026733,5.7,8.58,0,Metal
N130475,"NIELSEN B-SATIN CHOCOLATE 7/8""",0.875,87828059755,5.7,8.58,0,Metal
N13052,"NIELSEN BRIGHT WHITE 7/8""",0.875,87828073805,5.7,8.58,0,Metal
N1314,FLOATERS GERMAN SILVER,0.25,87828274271,7.75,9.71,0,Metal
N1321,FLOATERS MATTE BLACK,0.25,87828204612,6.06,9.55,0,Metal
N1414,FLOATERS GERMAN SILVER,0.25,87828364743,10.32,15.84,0,Metal
N1421,FLOATERS MATTE BLACK,0.25,87828324808,10.3,15.44,0,Metal
N1501,"SILVER 3/8""",0.375,720472109338,5.77,7.57,0,Metal
N1502,"FROSTED SILVER 3/8""",0.375,720472109345,5.77,7.57,0,Metal
N1503,"GOLD 3/8""",0.375,720472109352,5.9,8.19,0,Metal
N1504,"FROSTED GOLD 3/8""",0.375,720472109369,5.77,7.57,0,Metal
N1508,"FROSTED BRONZE 3/8""",0.375,720472109406,6.49,8.25,0,Metal
N1510,"GRAPHITE 3/8""",0.375,720472117784,6.49,8.25,0,Metal
N1512,"FROSTED PEWTER 3/8""",0.375,720472109437,6.49,8.25,0,Metal
N1513,"CONTRAST GRAY 3/8""",0.375,720472109444,6.48,8.25,0,Metal
N1514,"GERMAN SILVER 3/8""",0.375,720472109451,6.59,8.38,0,Metal
N15150,"FLORENTINE SILVER 3/8""",0.375,720472122047,6.77,8.61,0,Metal
N15153,FLORENTINE PEWTER,0.375,720472122078,6.77,8.61,0,Metal
N15154,FLORENTINE GRAY,0.375,720472122085,6.27,8.61,0,Metal
N15155,FLORENTINE AMBER,0.375,720472122092,6.77,8.61,0,Metal
N15156,"FLORENTINE BLACK 3/8""",0.375,720472122108,6.77,8.61,0,Metal
N15164,"DUSK 3/8""",0.375,720472119252,6.49,8.25,0,Metal
N15170,FROSTED UMBER,0.375,720472127530,6.49,8.25,0,Metal
N1519,"FROSTED WALNUT 3/8""",0.375,720472109505,5.54,8.28,0,Metal
N1520,"ANODIC BLACK 3/8""",0.375,720472109512,6.49,8.25,0,Metal
N1521,"MATTE BLACK 3/8""",0.375,720472109529,6.59,8.38,0,Metal
N1523,"ANTIQUE GOLD 3/8""",0.375,720472109543,5.04,7.56,0,Metal
N1524,"COBALT 3/8""",0.375,720472122214,6.49,8.25,0,Metal
N1550,"BLACK 3/8""",0.375,720472109598,5.77,7.57,0,Metal
N1552,BRIGHT WHITE 1/2,0.375,720472109604,5.77,7.57,0,Metal
N1555,"RIGHT RED 3/8""",0.375,720472109628,5.76,7.57,0,Metal
N1558,INDIGO 1/2,0.375,720472109642,5.04,7.56,0,Metal
N1566,"LAPIS 3/8""",0.375,720472109697,5.77,7.57,0,Metal
N1568,"CHINESE RED 3/8""",0.375,720472109703,5.76,7.57,0,Metal
N2108,"NIELSEN FROST ROSE GOLD 9/16""",0.59375,87828093964,6.37,9.25,0,Metal
N2121,"NIELSEN MATTE BLACK 9/16""",0.5625,87828040968,7.71,9.8,0,Metal
N21227,"NIELSEN VIVID RED 9/16""",0.59375,87828045208,6.86,9.25,0,Metal
N2123,"NIELSEN ANTIQUE GOLD 9/16""",0.59375,720472132497,7.06,9.37,0,Metal
N21233,"NIELSEN PURPLE HAZE 9/16""",0.59375,87828092967,6.86,9.25,0,Metal
N21235,"NIELSEN TANGERINE TWIST 9/16""",0.59375,87828082302,6.86,9.25,0,Metal
N21250,MERLOT NIESLEN 21,0.59375,87828019384,7.71,9.8,0,Metal
N21257,"NIELSEN SAPPHIRE 9/16""",0.59375,87828094343,6.86,9.25,0,Metal
N21258,"NIELSEN REALLY TEAL 9/16""",0.59375,87828082821,6.86,9.25,0,Metal
N21261,"NIELSEN DAWN 9/16""",0.59375,87828097245,6.46,9.25,0,Metal
N21400,"CHROME NIELSEN 1 1/16""",0.59375,87828027587,7.71,9.8,0,Metal
N2150,MATTE BLACK NIELSEN 21,0.59375,87828014259,6.61,9.6,0,Metal
N2201,"SILVER 5/16""",0.3125,720472109956,6.54,9,0,Metal
N2202,"FROSTED SILVER 5/16""",0.3125,720472109963,5.72,9,0,Metal
N2203,"GOLD 5/16""",0.3125,720472109970,6.54,9,0,Metal
N2214,"GERMAN SILVER 5/16""",0.3125,720472110051,6.64,9.53,0,Metal
N2220,"ANODIC BLACK 5/16""",0.3125,720472110075,7.15,9.53,0,Metal
N2221,"MATTE BLACK 5/16""",0.3125,720472110082,7.6,9.53,0,Metal
N225154,GILDED GRAPHITE,1.25,87828163957,9.77,13.51,0,Metal
N225421,GILDED JET BLACK,1.25,87828403978,9.94,13.51,0,Metal
N225452,GILDED FROSTED GOLD,1.25,87828403954,9.22,13.51,0,Metal
N225469,GILDED MODERN PEWTER,1.25,87828632361,9.94,13.52,0,Metal
N24414,GERMAN SILVER,0.5,87828524352,7.98,9.86,0,Metal
N24421,BRUSHED SATIN BLACK,0.5,720472169202,7.98,9.86,0,Metal
N24423,ANTIQUE GOLD,0.5,87828404074,7.98,9.86,0,Metal
N24469,BRUSHED SATIN STAINLESS STEEL,0.5,87828324747,7.56,9.86,0,Metal
N24471,BRUSHED SATIN SLATE,0.5,87828714616,7.98,9.86,0,Metal
N24475,BRUSHED SATIN CHOCOLATE,0.5,720472169172,7.98,9.86,0,Metal
N24476,BRUSHED SATIN SAPPHIRE,0.5,720472169141,7.98,9.86,0,Metal
N2501,SILVER,0.59375,720472119269,5.93,8.37,0,Metal
N2502,"FROSTED SILVER 19/32""",0.59375,720472122221,6.41,8.36,0,Metal
N2504,"FROSTED GOLD 19/32""",0.59375,720472122238,6.25,8.72,0,Metal
N2514,GERMAN SILVER,0.59375,720472110129,6.39,8.31,0,Metal
N2520,ANODIC BLACK,0.59375,720472110136,7.31,9.5,0,Metal
N2521,MATTE BLACK,0.59375,720472117982,7.31,9.5,0,Metal
N3350,"BLACK 3/16""",0.1875,720472110341,5.16,7.82,0,Metal
N3414,GERMAN SILVER,0.21875,87828193503,5.87,8.61,0,Metal
N34179,BLACK METALLINE,0.21875,87828373585,7.45,9.16,0,Metal
N3421,MATTE BLACK,0.21875,87828503432,5.75,8.61,0,Metal
N34280,"American Natural 1/4""",0.21875,87828041927,7.53,10.54,0,Metal
N3501,"SILVER 7/16""",0.4375,720472110358,10.91,14.05,0,Metal
N3520,"ANODIC BLACK 7/16""",0.4375,720472110402,12.45,15.53,0,Metal
N5801,SILVER,0.3125,720472115414,4.04,5.46,0,Metal
N5803,GOLD,0.3125,720472115438,4.04,5.46,0,Metal
N5804,FROSTED GOLD,0.3125,720472115445,4.04,5.46,0,Metal
N5814,GERMAN SILVER,0.3125,720472115520,4.62,5.99,0,Metal
N5820,ANODIC BLACK,0.3125,720472115551,4.62,5.99,0,Metal
N65246,OLD GOLD NIELSEN 21,0.5,7828024722,7.26,9.8,0,Metal
N65251,BARELY GOLD NIELSEN 21,0.5,87828012927,7.71,9.8,0,Metal
N65252,ROBIN'S EGG NIELSEN 21,0.5,87828014501,7.7,9.8,0,Metal
N65280,"American Natural 1/2""",0.5,87828082388,6.39,8.31,0,Metal
N65282,"Walnut 1/2""",0.5,87828021011,5.58,8.38,0,Metal
N65421,"NIELSEN MATTE BLACK 1/2""",0.5,87828013627,7.23,9.87,0,Metal
N65429,EBONY NIELSEN 21,0.5,87828024234,7.26,9.8,0,Metal
N7101,"SILVER 9/16""",0.5625,720472110587,6.93,9.57,0,Metal
N7121,"MATTE BLACK 9/16""",0.5625,720472110686,8.56,11.09,0,Metal
N9301,"SILVER 13/32""",0.40625,720472135955,6.05,7.8,0,Metal
N9304,"NIELSEN FROSTED GOLD 13/32""",0.40625,87828052831,5.18,7.61,0,Metal
N9314,"GERMAN SILVER 13/32""",0.40625,87828403299,7.44,9.16,0,Metal
N93150,"FLORENTINE SILVER 13/32""",0.40625,720472135603,7.2,9.16,0,Metal
N93154,FLORENTINE GREY,0.40625,720472135627,7.2,9.16,0,Metal
N93156,"FLORENTINE BLACK 13/32""",0.40625,720472135641,6.61,9.67,0,Metal
N93170,"NIELSEN FROSTED BRASS 13/32""",0.40625,87828014310,5.79,8.64,0,Metal
N9319,FROSTED WALNUT,0.40625,720472169585,6.78,8.63,0,Metal
N9320,"ANODIC BLACK 13/32""",0.40625,720472135979,6.78,8.63,0,Metal
N9321,"MATTE BLACK 13/32""",0.40625,720472135665,5.82,8.69,0,Metal
N9323,"NIELSEN ANTIQUE GOLD 13/32""",0.40625,87828090857,5.2,7.93,0,Metal
N9350,"BLACK 13/32""",0.40625,87828253276,6.05,7.8,0,Metal
N9352,BRIGHT WHITE,0.40625,87828393477,7.06,8.98,0,Metal
N93550,"NIELSEN SILVER LINEN 13/32""",0.40625,87828021820,7.2,9.16,0,Metal
N93552,"NIELSEN RAW STEEL 13/32""",0.40625,NULL,7.7,9.8,0,Metal
N93553,"NIELSEN CARAMEL LINEN 13/32""",0.40625,NULL,6.36,9.8,0,Metal
N93555,"NIELSEN GOLD LINEN 13/32""",0.40625,87828025293,7.19,9.16,0,Metal
N93556,"NIELSEN TUSCN LINEN BLK 13/32""",0.40625,87828030105,6.52,9.81,0,Metal
N93557,"NIELSEN PEWTER LINEN 13/32""",0.40625,NULL,7.63,9.8,0,Metal
N93558,"NIELSEN SLATE  LINEN 13/32""",0.40625,NULL,7.7,9.8,0,Metal
N9402,FROSTED SILVER,0.625,87828623413,6.15,8.44,0,Metal
N94156,FLORENTINE BLACK,0.625,720472169608,7.46,9.43,0,Metal
N9421,MATTE BLACK,0.625,720472136020,6.39,9.59,0,Metal
N9510,GRAPHITE,0.90625,720472135672,7.92,11.88,0,Metal
N9514,GERMAN SILVER,0.90625,720472135689,7.92,11.88,0,Metal
N9521,MATTE BLACK,0.90625,720472135696,7.98,11.59,0,Metal
N95224,MATTE WHITE,0.90625,720472135887,6.34,10.65,0,Metal
N9523,ANTIQUE GOLD,0.90625,720472135702,7.25,10.65,0,Metal
N95429,BRITE BLACK-BRUSHED,0.90625,720472135719,9.11,12.36,0,Metal
N95470,BRUSHED SATIN NICKEL,0.90625,87828214826,10.62,13.53,0,Metal
N9714,"GERMAN SILVER 29/32""",0.90625,87828913125,6.98,9.96,0,Metal
N97150,"FLORENTINE SILVER 29/32""",0.90625,720472122313,8.41,11.37,0,Metal
N97151,"FLORENTINE GOLD 29/32""",0.90625,720472122320,8.52,11.36,0,Metal
N97154,"FLORENTINE GREY 29/32""",0.90625,720472122344,8.25,11.37,0,Metal
N97155,"FLORENTINE AMBER 29/32""",0.90625,720472122351,9.2,11.37,0,Metal
N97156,"FLORINTINE BLACK 29/32""",0.90625,720472122368,9.2,11.37,0,Metal
N97167,"FLORENTINE WALNUT 29/32""",0.90625,720472122382,9.2,11.36,0,Metal
N9721,"MATTE BLACK 29/32""",0.90625,87828913057,6.97,9.96,0,Metal
N97400,"BRUSHED ALUM. SATIN 29/32""",0.90625,720472133012,7.79,11.65,0,Metal
N9750,"BLACK 29/32""",0.90625,720472122412,6.79,8.82,0,Metal
N97550,"TUSCAN LINEN SILVER 29/32""",0.90625,87828743463,8.52,11.36,0,Metal
N97552,"TUSCAN LINEN STEEL 29/32""",0.90625,NULL,9.7,11.99,0,Metal
N97553,"TUSCAN LINEN CARAMEL 19/32""",0.90625,NULL,9.7,11.99,0,Metal
N97555,"TUSCAN LINEN AMBER 29/32""",0.90625,87828153088,9.2,11.37,0,Metal
N97556,"TUSCAN LINEN BLACK 29/32""",0.90625,87828163131,9.2,11.37,0,Metal
N97557,"TUSCAN LINEN PEWTER  19/32""",0.90625,NULL,9.7,11.99,0,Metal
N97558,"TUSCAN LINEN SLATE   19/32""",0.90625,NULL,9.7,11.99,0,Metal
N99150,FLORENTINE SILVER,1.375,87828863291,7.93,13.71,0,Metal
N99154,FLORENTINE GREY,1.375,87828123593,10.03,12.78,0,Metal
N99156,FLORENTINE BLACK,1.375,87828173796,10.03,13.54,0,Metal
N99167,FLORENTINE WALNUT,1.375,87828203936,8.87,11.54,0,Metal
N9921,MATTE BLACK,1.375,720472135726,7.98,11.59,0,Metal
N99421,BRUSHED SATIN BLACK,1.375,87828384963,10.26,14.27,0,Metal
N99430,BRUSHED GERMAN SILVER,1.375,720472135733,10.03,13.36,0,Metal
N99470,BRUSHED SATIN NICKEL,1.375,87828974577,10.45,14.27,0,Metal
N99475,BRUSHED SATIN CHOCOLATE,1.375,87828214512,9.68,12.47,0,Metal
N99478,BRUSHED SATIN PEWTER,1.375,87828804362,10.26,13.22,0,Metal
NOEM101,MLDG NOEM 1 SILVER,0.25,87828602487,2.61,4.56,0,Metal
NOEM103,MLDG NOEM 1 GOLD,0.25,87828232387,2.75,4.9,0,Metal
NOEM114,MLDG NIELSEN OEM 1 GER. SILVER,0.25,87828182095,2.46,4.35,0,Metal
NOEM120,MLDG NOEM 1 ANODIC BLK,0.25,87828432305,2.69,4.92,0,Metal
NOEM121,MLDG NOEM 1 MATTE BLACK,0.25,87828212501,2.79,5.11,0,Metal
NOEM1501,MLDG NOEM 15 SILVER,0.375,87828602739,2.95,5.39,0,Metal
NOEM1502,MLDG NOEM15 FRO SLVR,0.375,720472163132,2.78,5.09,0,Metal
NOEM1503,MLDG NOEM 15 GOLD,0.375,87828482058,2.96,5.42,0,Metal
NOEM1504,MLDG NOEM 15 FRO GOLD,0.375,720472163149,2.78,5.09,0,Metal
NOEM1513,MLDG NOEM 15 CONT. GRAY,0.375,87828282481,2.69,4.84,0,Metal
NOEM1514,MLDG NOEM 15 GER. SLVR,0.375,87828382471,2.74,5.13,0,Metal
NOEM1520,MLDG NOEM 15 ANODIC BLK,0.375,87828952605,3.25,5.86,0,Metal
NOEM1521,MLDG NOEM 15 MATTE BLK,0.375,87828312300,3.05,5.51,0,Metal
NOEM201,MLDG NOEM 2 SILVER,0.375,720472163095,2.8,4.9,0,Metal
NOEM220,MLDG NOEM 2 BLACK,0.375,720472163118,2.51,5.68,0,Metal
NOEM221,MLDG NOEM 2 MAT BLACK,0.375,720472163125,2.86,5.36,0,Metal
NOEM2FS,MLDG NIELSEN OEM 2 FR SILVER,0.375,87828802634,2.05,3.96,0,Metal
NOEM501,MLDG NOEM 5 SILVER,0.375,87828312904,2.54,4.66,0,Metal
NOEM503,MLDG NOEM 5 GOLD,0.375,87828982831,2.65,4.86,0,Metal
NOEM513,MLDG NIELSEN OEM 5 CONT. GRAY,0.375,87828642032,2.05,3.3,0,Metal
NOEM520,MLDG NOEM 5 BLK,0.375,87828742039,2.96,5.42,0,Metal
NOEM521,MLDG NOEM 5 MATTE BLACK,0.375,87828832792,2.69,4.92,0,Metal
X0140,W2 FL/NAT.LIN-GOLD LINER 1 1/4,1.25,720472103572,4.9,8.32,9.32,Liner
X1536,W1 FL/NAT. LINEN LINER     3/4,0.75,720472103633,3.56,5.87,6.87,Liner
X1537,W1 FL/WHITE LINEN LINER    3/4,0.75,720472103640,3.56,5.87,6.87,Liner
X1551,W2 FL/NAT. LINEN LINER   1 1/4,1.25,720472103657,5.27,9.07,10.07,Liner
X1552,W2 FL/WHITE LINEN LINER  1 1/4,1.25,720472103664,5.25,9,10,Liner
X1572,W2 FL/WHITE LINEN LINER      2,2,720472103688,7.04,10.81,11.81,Liner
